person_age,person_income,person_home_ownership,person_emp_length,cb_person_default_on_file,cb_person_cred_hist_length,age_group,has_prior_default
26,18936,RENT,1.4,N,3,26-35,0
27,34395,MORTGAGE,0.6,N,6,26-35,0
32,26285,OTHER,0.3,N,2,26-35,0
32,61063,MORTGAGE,2.7,N,3,26-35,0
18,33800,RENT,2.4,N,4,18-25,0
28,76864,RENT,3.8,Y,3,26-35,1
18,28349,RENT,3.7,N,7,18-25,0
30,63410,OWN,7.4,N,8,26-35,0
30,34166,OWN,5.9,N,6,26-35,0
20,117232,RENT,3.6,N,4,18-25,0
29,50879,RENT,12.3,Y,6,26-35,1
20,15440,RENT,2.6,Y,5,18-25,1
26,53473,MORTGAGE,12.5,N,2,26-35,0
27,21688,MORTGAGE,1.1,N,6,26-35,0
25,102658,RENT,19.3,Y,3,18-25,1
31,45828,RENT,4.2,N,9,26-35,0
22,50762,RENT,0.0,N,7,18-25,0
30,15048,MORTGAGE,1.2,N,4,26-35,0
19,44240,MORTGAGE,6.6,N,8,18-25,0
18,15087,RENT,0.8,N,3,18-25,0
18,65041,RENT,3.6,N,5,18-25,0
21,39681,RENT,3.9,N,6,18-25,0
30,48954,MORTGAGE,0.6,N,6,26-35,0
30,56787,MORTGAGE,4.5,N,8,26-35,0
25,72748,MORTGAGE,0.5,N,6,18-25,0
18,93316,RENT,2.2,N,6,18-25,0
37,41041,RENT,2.0,N,5,36-45,0
18,41471,RENT,1.1,N,6,18-25,0
29,104951,RENT,0.3,N,6,26-35,0
24,92550,OWN,1.0,N,2,18-25,0
29,74567,RENT,2.9,N,5,26-35,0
34,58502,RENT,3.3,N,4,26-35,0
28,129101,RENT,0.1,N,1,26-35,0
31,31807,RENT,7.2,N,8,26-35,0
45,95284,RENT,8.3,N,4,36-45,0
33,27532,RENT,3.4,N,7,26-35,0
18,23962,MORTGAGE,15.9,N,5,18-25,0
18,241379,RENT,24.0,Y,6,18-25,1
30,108611,MORTGAGE,0.4,Y,4,26-35,1
24,42518,RENT,13.1,N,6,18-25,0
31,12023,MORTGAGE,2.4,N,5,26-35,0
18,15556,RENT,3.7,N,2,18-25,0
33,72945,RENT,1.5,N,3,26-35,0
26,80662,MORTGAGE,1.2,N,6,26-35,0
39,55998,RENT,8.0,N,8,36-45,0
26,67652,RENT,4.7,N,5,26-35,0
30,6280,MORTGAGE,7.4,Y,9,26-35,1
24,47724,MORTGAGE,0.1,N,7,18-25,0
24,109873,MORTGAGE,14.2,N,5,18-25,0
28,43690,RENT,3.7,N,5,26-35,0
25,98508,RENT,4.4,N,4,18-25,0
23,188893,MORTGAGE,0.4,N,2,18-25,0
29,35812,RENT,2.3,N,8,26-35,0
23,83189,RENT,2.8,N,1,18-25,0
29,38373,RENT,8.2,N,5,26-35,0
18,42287,RENT,0.3,Y,11,18-25,1
27,73771,RENT,2.8,N,5,26-35,0
25,47533,MORTGAGE,2.2,N,6,18-25,0
18,217818,MORTGAGE,4.3,Y,4,18-25,1
19,20988,RENT,5.1,N,4,18-25,0
18,61030,MORTGAGE,3.7,N,5,18-25,0
27,51459,RENT,3.9,N,7,26-35,0
22,157724,MORTGAGE,0.1,N,6,18-25,0
25,52765,RENT,2.2,N,4,18-25,0
34,44473,RENT,1.9,N,5,26-35,0
26,60157,OWN,2.1,N,7,26-35,0
28,124508,MORTGAGE,3.8,N,7,26-35,0
24,46493,RENT,13.0,N,8,18-25,0
22,31657,RENT,2.9,N,3,18-25,0
18,19846,RENT,2.8,N,10,18-25,0
31,38267,MORTGAGE,0.7,N,1,26-35,0
36,50680,OWN,1.4,N,11,36-45,0
34,10105,MORTGAGE,5.3,N,6,26-35,0
19,21955,RENT,0.4,Y,5,18-25,1
34,54799,RENT,2.0,N,6,26-35,0
26,16780,RENT,4.2,N,6,26-35,0
35,71784,RENT,2.5,N,5,26-35,0
29,35105,MORTGAGE,1.3,N,2,26-35,0
28,25215,MORTGAGE,0.1,N,4,26-35,0
29,64458,OWN,3.5,N,6,26-35,0
18,53183,RENT,2.4,N,6,18-25,0
19,57425,RENT,1.5,N,4,18-25,0
23,56418,MORTGAGE,1.8,N,3,18-25,0
24,42584,MORTGAGE,0.7,Y,6,18-25,1
27,17387,RENT,2.1,N,8,26-35,0
24,15036,MORTGAGE,2.8,N,4,18-25,0
23,9911,MORTGAGE,5.8,N,4,18-25,0
34,67457,MORTGAGE,1.3,N,4,26-35,0
35,37078,RENT,1.4,N,2,26-35,0
30,39376,MORTGAGE,1.7,N,5,26-35,0
22,11653,MORTGAGE,10.6,Y,7,18-25,1
29,18366,MORTGAGE,1.4,N,4,26-35,0
34,20263,RENT,0.5,N,7,26-35,0
25,19437,MORTGAGE,8.3,N,6,18-25,0
35,40255,RENT,5.2,N,3,26-35,0
38,27509,MORTGAGE,0.3,N,5,36-45,0
32,127519,RENT,8.6,N,3,26-35,0
30,79395,RENT,8.2,N,7,26-35,0
29,199639,RENT,1.2,N,4,26-35,0
30,53503,MORTGAGE,0.2,Y,5,26-35,1
29,11420,RENT,3.9,N,5,26-35,0
19,575288,RENT,2.3,N,5,18-25,0
34,32390,RENT,14.4,Y,6,26-35,1
27,67498,RENT,3.1,N,4,26-35,0
41,82934,OWN,2.7,N,4,36-45,0
43,61827,RENT,4.2,Y,9,36-45,1
25,20735,MORTGAGE,6.5,N,6,18-25,0
28,39759,MORTGAGE,13.0,Y,7,26-35,1
24,20674,RENT,9.7,N,2,18-25,0
21,46398,MORTGAGE,2.4,Y,7,18-25,1
26,19592,MORTGAGE,2.8,N,5,26-35,0
27,48546,RENT,15.7,N,8,26-35,0
19,46209,MORTGAGE,0.0,N,10,18-25,0
20,146085,RENT,0.2,N,5,18-25,0
18,67812,RENT,2.0,N,4,18-25,0
19,50197,OTHER,3.3,Y,5,18-25,1
32,30349,RENT,8.0,N,1,26-35,0
35,41014,OWN,0.3,N,1,26-35,0
18,20962,MORTGAGE,3.0,N,8,18-25,0
18,80665,MORTGAGE,0.2,Y,6,18-25,1
34,64293,OTHER,29.3,Y,5,26-35,1
21,4685,MORTGAGE,2.8,N,5,18-25,0
24,82653,MORTGAGE,6.7,N,11,18-25,0
22,49813,RENT,0.2,N,3,18-25,0
32,172889,RENT,6.1,N,6,26-35,0
37,20024,RENT,1.4,N,5,36-45,0
27,235166,RENT,0.7,N,3,26-35,0
24,79974,RENT,6.3,N,10,18-25,0
25,67774,MORTGAGE,0.2,N,5,18-25,0
32,32518,MORTGAGE,6.1,N,8,26-35,0
30,5916,MORTGAGE,8.3,N,7,26-35,0
25,53204,MORTGAGE,1.3,N,7,18-25,0
26,84823,MORTGAGE,0.1,N,3,26-35,0
22,68782,MORTGAGE,3.2,N,10,18-25,0
22,48144,MORTGAGE,11.5,Y,3,18-25,1
18,55443,MORTGAGE,3.9,N,4,18-25,0
33,31761,RENT,0.7,N,5,26-35,0
18,47459,MORTGAGE,7.3,N,7,18-25,0
28,36286,MORTGAGE,7.6,N,10,26-35,0
26,30222,OWN,4.5,N,2,26-35,0
26,13366,RENT,0.8,N,5,26-35,0
23,49753,OWN,0.8,N,6,18-25,0
25,93859,RENT,0.6,N,2,18-25,0
37,14247,MORTGAGE,6.0,N,7,36-45,0
27,90014,MORTGAGE,3.1,N,4,26-35,0
27,64448,MORTGAGE,0.1,N,5,26-35,0
28,79913,MORTGAGE,1.5,N,7,26-35,0
22,23883,RENT,2.0,N,2,18-25,0
23,42675,MORTGAGE,3.1,N,4,18-25,0
30,51604,MORTGAGE,5.4,N,4,26-35,0
21,91076,RENT,3.8,N,4,18-25,0
26,25713,MORTGAGE,2.9,N,11,26-35,0
33,54190,RENT,4.6,Y,4,26-35,1
22,58558,RENT,4.6,N,5,18-25,0
26,132440,RENT,0.6,N,3,26-35,0
25,29440,RENT,25.8,N,6,18-25,0
30,33678,RENT,4.6,Y,10,26-35,1
27,98257,MORTGAGE,3.3,Y,3,26-35,1
22,60944,RENT,0.4,N,5,18-25,0
23,108569,RENT,2.0,N,5,18-25,0
23,51814,RENT,3.3,N,7,18-25,0
22,57465,MORTGAGE,1.0,N,4,18-25,0
18,19324,RENT,0.2,N,4,18-25,0
28,13107,RENT,6.0,N,9,26-35,0
22,31611,RENT,0.8,N,11,18-25,0
29,45592,MORTGAGE,15.9,N,6,26-35,0
27,44415,OWN,8.3,N,3,26-35,0
24,39894,RENT,0.1,N,8,18-25,0
24,87585,RENT,6.6,N,2,18-25,0
19,60096,RENT,2.3,N,6,18-25,0
27,61829,MORTGAGE,1.9,N,4,26-35,0
26,42174,RENT,2.8,N,2,26-35,0
23,12766,RENT,3.2,N,5,18-25,0
18,94616,RENT,5.6,N,6,18-25,0
25,45371,MORTGAGE,12.2,N,8,18-25,0
26,22599,MORTGAGE,9.5,N,1,26-35,0
33,203611,RENT,4.9,N,6,26-35,0
27,115974,RENT,3.7,Y,2,26-35,1
34,51483,RENT,2.8,Y,4,26-35,1
23,29071,MORTGAGE,2.0,N,1,18-25,0
25,14826,MORTGAGE,6.9,N,5,18-25,0
20,56132,MORTGAGE,5.1,Y,2,18-25,1
25,23480,MORTGAGE,2.8,N,5,18-25,0
31,46893,MORTGAGE,4.4,N,10,26-35,0
32,56039,RENT,0.9,N,4,26-35,0
28,78302,MORTGAGE,0.1,Y,4,26-35,1
18,86223,RENT,4.3,N,5,18-25,0
18,29147,RENT,3.5,N,5,18-25,0
25,112331,RENT,5.1,N,5,18-25,0
22,50423,MORTGAGE,7.6,N,6,18-25,0
30,28248,OWN,2.8,N,6,26-35,0
29,88101,RENT,1.5,N,7,26-35,0
29,156922,RENT,4.1,N,6,26-35,0
23,67281,RENT,0.1,N,8,18-25,0
27,52764,RENT,3.6,N,6,26-35,0
29,92498,RENT,0.5,N,7,26-35,0
24,17176,RENT,5.5,N,6,18-25,0
25,18160,MORTGAGE,1.7,N,7,18-25,0
28,85916,MORTGAGE,6.2,N,4,26-35,0
20,103366,RENT,2.6,N,7,18-25,0
23,26619,RENT,0.5,N,8,18-25,0
23,23072,RENT,2.6,Y,3,18-25,1
32,29111,RENT,1.9,N,6,26-35,0
23,90726,RENT,0.5,N,5,18-25,0
27,34954,MORTGAGE,6.7,N,3,26-35,0
30,31080,MORTGAGE,3.2,N,2,26-35,0
22,28066,MORTGAGE,2.7,Y,6,18-25,1
32,60233,RENT,4.3,Y,6,26-35,1
32,21676,OWN,2.7,N,4,26-35,0
18,49901,MORTGAGE,4.9,N,3,18-25,0
29,9412,MORTGAGE,11.3,N,3,26-35,0
33,34260,RENT,1.6,N,5,26-35,0
24,40134,RENT,5.8,N,4,18-25,0
30,197561,MORTGAGE,1.1,Y,1,26-35,1
19,12434,RENT,2.8,N,5,18-25,0
18,86342,RENT,13.2,N,3,18-25,0
24,53944,MORTGAGE,1.2,Y,3,18-25,1
21,101751,RENT,2.2,N,6,18-25,0
29,145397,RENT,0.3,N,3,26-35,0
28,50812,RENT,1.4,N,7,26-35,0
37,26843,RENT,0.6,Y,10,36-45,1
31,211445,RENT,0.0,Y,4,26-35,1
23,88926,MORTGAGE,2.5,N,4,18-25,0
27,13355,RENT,1.0,N,5,26-35,0
28,151108,MORTGAGE,10.1,N,4,26-35,0
30,26109,RENT,4.0,N,3,26-35,0
18,65531,RENT,1.5,Y,6,18-25,1
24,160367,MORTGAGE,7.2,N,4,18-25,0
33,34808,RENT,1.8,N,6,26-35,0
29,46252,RENT,5.0,N,4,26-35,0
27,79238,OTHER,9.8,N,1,26-35,0
23,23778,RENT,0.5,N,3,18-25,0
26,192225,RENT,3.4,N,8,26-35,0
27,66017,MORTGAGE,3.8,Y,3,26-35,1
21,551433,RENT,8.5,N,6,18-25,0
28,100622,RENT,8.3,N,11,26-35,0
27,123068,MORTGAGE,1.7,N,2,26-35,0
24,31566,RENT,0.2,N,4,18-25,0
24,68787,RENT,4.4,N,4,18-25,0
19,77621,RENT,0.6,N,5,18-25,0
33,72602,MORTGAGE,1.6,N,5,26-35,0
29,17603,RENT,0.8,N,4,26-35,0
28,55204,OWN,3.3,N,6,26-35,0
30,33275,RENT,7.2,N,3,26-35,0
18,44583,RENT,0.7,N,3,18-25,0
37,90612,OWN,7.3,N,12,36-45,0
18,38013,RENT,0.7,Y,1,18-25,1
32,196553,MORTGAGE,1.4,N,2,26-35,0
27,90296,MORTGAGE,3.4,N,10,26-35,0
20,65041,MORTGAGE,1.2,N,7,18-25,0
27,62956,MORTGAGE,2.6,N,6,26-35,0
29,55068,RENT,3.8,Y,3,26-35,1
23,152173,OWN,5.7,N,3,18-25,0
34,15658,RENT,0.8,N,5,26-35,0
18,90134,MORTGAGE,10.1,N,8,18-25,0
20,25942,RENT,1.0,N,3,18-25,0
19,42363,MORTGAGE,0.8,N,2,18-25,0
18,54146,OWN,0.1,Y,3,18-25,1
27,29597,OWN,0.1,N,7,26-35,0
36,67924,RENT,1.3,N,8,36-45,0
32,247883,OWN,8.5,N,8,26-35,0
25,75669,OWN,1.6,Y,3,18-25,1
35,42185,RENT,7.8,Y,5,26-35,1
33,19741,RENT,0.2,N,4,26-35,0
22,23105,OWN,3.7,N,2,18-25,0
25,14877,MORTGAGE,7.8,Y,4,18-25,1
28,43665,MORTGAGE,1.2,Y,6,26-35,1
22,59540,RENT,2.5,N,8,18-25,0
21,38528,RENT,4.1,N,4,18-25,0
31,33704,RENT,1.8,N,5,26-35,0
32,60768,RENT,2.8,N,5,26-35,0
20,67804,MORTGAGE,2.8,N,3,18-25,0
29,59643,RENT,11.0,Y,4,26-35,1
29,44949,RENT,4.2,Y,4,26-35,1
20,31861,RENT,5.7,N,4,18-25,0
28,118868,RENT,0.9,N,6,26-35,0
30,37738,RENT,2.5,Y,5,26-35,1
30,101385,OWN,4.7,N,5,26-35,0
25,38497,MORTGAGE,4.5,N,5,18-25,0
28,50003,RENT,15.5,N,3,26-35,0
28,60439,RENT,10.4,Y,4,26-35,1
27,36712,MORTGAGE,3.0,N,2,26-35,0
32,23419,RENT,0.2,Y,4,26-35,1
21,8217,MORTGAGE,1.4,N,4,18-25,0
21,36548,MORTGAGE,3.9,N,6,18-25,0
20,51428,RENT,0.3,Y,5,18-25,1
32,77854,MORTGAGE,15.1,N,4,26-35,0
26,176617,MORTGAGE,3.6,N,7,26-35,0
23,72100,MORTGAGE,0.9,N,4,18-25,0
34,55135,MORTGAGE,6.2,N,6,26-35,0
25,43574,MORTGAGE,2.8,N,9,18-25,0
18,62964,RENT,4.3,N,2,18-25,0
22,83584,MORTGAGE,23.4,N,3,18-25,0
27,189202,OWN,1.3,N,5,26-35,0
29,56460,RENT,2.8,N,4,26-35,0
22,32211,RENT,9.0,N,6,18-25,0
24,38881,RENT,0.5,N,6,18-25,0
23,25286,RENT,8.6,N,7,18-25,0
30,352462,RENT,1.2,N,4,26-35,0
34,19701,MORTGAGE,4.7,N,6,26-35,0
22,39518,RENT,0.0,N,4,18-25,0
35,45188,RENT,3.2,N,4,26-35,0
27,56430,OWN,0.3,N,5,26-35,0
25,43458,RENT,10.7,N,4,18-25,0
25,36233,MORTGAGE,6.2,Y,4,18-25,1
20,36080,RENT,0.9,N,3,18-25,0
21,71860,RENT,0.5,Y,6,18-25,1
20,55796,MORTGAGE,7.4,N,6,18-25,0
20,49774,MORTGAGE,0.6,N,2,18-25,0
29,40583,RENT,0.2,Y,8,26-35,1
39,38908,RENT,1.4,N,3,36-45,0
22,126136,OWN,0.7,N,3,18-25,0
25,65872,RENT,3.1,N,1,18-25,0
32,81638,RENT,0.3,N,2,26-35,0
20,155960,RENT,0.5,N,3,18-25,0
18,131855,RENT,5.5,N,3,18-25,0
18,38552,RENT,2.8,N,2,18-25,0
27,36756,MORTGAGE,2.5,N,7,26-35,0
22,32667,MORTGAGE,5.5,N,2,18-25,0
18,30380,RENT,3.4,N,4,18-25,0
22,92281,RENT,1.9,N,6,18-25,0
31,51672,MORTGAGE,6.5,N,7,26-35,0
24,46370,RENT,0.0,N,6,18-25,0
31,77313,RENT,3.5,N,5,26-35,0
29,118384,RENT,4.5,N,3,26-35,0
27,120977,RENT,2.8,N,10,26-35,0
26,115835,MORTGAGE,3.2,N,1,26-35,0
30,25978,MORTGAGE,4.4,N,7,26-35,0
28,108223,MORTGAGE,0.4,N,2,26-35,0
27,36994,RENT,2.8,N,5,26-35,0
18,75202,RENT,4.9,N,5,18-25,0
24,61225,RENT,2.2,Y,5,18-25,1
18,7797,RENT,0.8,N,3,18-25,0
20,39977,OWN,4.4,Y,8,18-25,1
32,124837,MORTGAGE,2.5,N,7,26-35,0
25,112193,MORTGAGE,2.8,N,4,18-25,0
36,49943,RENT,4.4,N,4,36-45,0
30,31083,RENT,4.7,N,6,26-35,0
22,38887,MORTGAGE,1.4,N,11,18-25,0
24,104864,RENT,3.3,N,5,18-25,0
30,108359,MORTGAGE,8.0,N,5,26-35,0
29,171082,MORTGAGE,11.5,N,3,26-35,0
32,46090,OWN,3.4,N,5,26-35,0
18,333759,RENT,1.1,N,2,18-25,0
18,31198,RENT,6.8,N,3,18-25,0
22,262746,MORTGAGE,0.2,N,3,18-25,0
30,166745,RENT,1.5,N,5,26-35,0
31,41750,RENT,1.8,N,6,26-35,0
18,75429,RENT,0.2,N,6,18-25,0
21,33142,MORTGAGE,6.1,N,2,18-25,0
29,54760,MORTGAGE,3.4,N,13,26-35,0
20,126834,RENT,2.8,Y,5,18-25,1
28,47370,MORTGAGE,0.4,N,6,26-35,0
29,23520,MORTGAGE,7.9,N,7,26-35,0
23,18475,MORTGAGE,21.1,N,8,18-25,0
27,32488,RENT,2.0,Y,3,26-35,1
25,56261,RENT,6.0,N,4,18-25,0
29,121866,RENT,3.1,N,3,26-35,0
25,33633,RENT,2.8,N,3,18-25,0
18,70992,RENT,2.4,N,2,18-25,0
30,195951,MORTGAGE,5.2,N,5,26-35,0
26,16812,RENT,4.0,N,6,26-35,0
30,71220,RENT,8.2,N,3,26-35,0
21,33880,RENT,4.7,N,3,18-25,0
25,25494,RENT,1.3,N,9,18-25,0
23,61142,MORTGAGE,2.3,N,5,18-25,0
32,174539,MORTGAGE,7.7,Y,2,26-35,1
30,49172,MORTGAGE,1.1,N,5,26-35,0
35,30290,MORTGAGE,6.1,N,3,26-35,0
26,24015,OWN,7.6,N,5,26-35,0
19,59092,RENT,6.1,N,8,18-25,0
20,43899,RENT,0.6,Y,3,18-25,1
32,27801,RENT,2.8,N,9,26-35,0
34,32562,RENT,2.8,N,7,26-35,0
18,68617,MORTGAGE,0.6,N,6,18-25,0
23,33742,MORTGAGE,12.1,Y,5,18-25,1
20,38602,RENT,4.1,N,7,18-25,0
38,41853,OWN,5.1,Y,3,36-45,1
29,85091,RENT,1.3,N,6,26-35,0
21,66752,MORTGAGE,1.6,N,8,18-25,0
21,46427,MORTGAGE,0.3,N,3,18-25,0
35,70514,MORTGAGE,4.0,N,7,26-35,0
30,58762,RENT,0.9,Y,6,26-35,1
26,89342,MORTGAGE,2.7,N,8,26-35,0
24,16224,RENT,3.5,N,4,18-25,0
24,194968,MORTGAGE,1.5,N,4,18-25,0
18,43968,RENT,0.5,N,4,18-25,0
22,37041,OWN,12.6,N,5,18-25,0
24,38847,MORTGAGE,3.8,N,5,18-25,0
25,54852,MORTGAGE,0.2,N,5,18-25,0
26,26294,MORTGAGE,0.1,N,7,26-35,0
32,55999,MORTGAGE,4.8,N,6,26-35,0
22,57791,RENT,5.6,N,3,18-25,0
35,130699,MORTGAGE,6.9,N,4,26-35,0
26,28162,MORTGAGE,0.8,N,8,26-35,0
28,197752,MORTGAGE,2.2,N,4,26-35,0
33,34977,RENT,1.5,N,6,26-35,0
30,29956,MORTGAGE,2.3,Y,5,26-35,1
31,35786,RENT,0.3,N,3,26-35,0
23,56715,RENT,3.4,N,4,18-25,0
25,64927,MORTGAGE,1.6,N,5,18-25,0
31,82715,RENT,4.6,N,6,26-35,0
31,24191,RENT,0.9,N,3,26-35,0
27,14957,RENT,3.4,N,5,26-35,0
31,67515,OWN,3.1,N,6,26-35,0
21,62533,OWN,3.6,N,9,18-25,0
30,67424,OWN,1.5,N,3,26-35,0
32,56216,MORTGAGE,8.4,N,5,26-35,0
26,23687,MORTGAGE,1.1,N,5,26-35,0
28,32246,RENT,0.6,N,5,26-35,0
18,68301,RENT,1.7,N,7,18-25,0
35,54161,MORTGAGE,15.0,N,4,26-35,0
29,106945,RENT,3.4,N,5,26-35,0
30,90987,RENT,2.1,N,6,26-35,0
28,34464,RENT,3.8,N,6,26-35,0
29,221426,OWN,0.6,N,3,26-35,0
29,18773,OTHER,2.5,N,3,26-35,0
35,30956,RENT,6.4,N,5,26-35,0
41,53044,MORTGAGE,0.8,N,9,36-45,0
33,20247,RENT,6.9,N,6,26-35,0
34,20881,RENT,0.6,N,9,26-35,0
24,13717,OWN,5.5,N,4,18-25,0
25,81505,MORTGAGE,0.2,N,2,18-25,0
29,4000,RENT,2.8,N,2,26-35,0
30,65247,RENT,5.3,Y,5,26-35,1
29,95240,MORTGAGE,1.9,N,7,26-35,0
21,65711,RENT,1.5,N,5,18-25,0
24,31468,RENT,2.6,N,5,18-25,0
24,20444,MORTGAGE,2.8,N,5,18-25,0
29,153307,MORTGAGE,0.2,N,6,26-35,0
25,64219,OWN,0.6,N,6,18-25,0
25,17898,MORTGAGE,3.2,N,7,18-25,0
25,29731,RENT,2.8,N,5,18-25,0
30,111186,MORTGAGE,2.3,N,4,26-35,0
34,117747,RENT,2.1,Y,1,26-35,1
22,48484,RENT,0.2,Y,8,18-25,1
31,153652,MORTGAGE,0.3,N,5,26-35,0
21,54603,RENT,8.2,Y,8,18-25,1
30,29236,RENT,2.1,N,5,26-35,0
19,17517,MORTGAGE,1.9,N,9,18-25,0
35,208639,RENT,0.2,N,3,26-35,0
25,11408,RENT,0.5,N,3,18-25,0
28,46333,RENT,1.1,N,5,26-35,0
27,189758,RENT,4.9,N,6,26-35,0
35,43076,MORTGAGE,10.4,N,5,26-35,0
23,110943,MORTGAGE,3.4,Y,6,18-25,1
26,87336,RENT,3.6,N,4,26-35,0
27,68650,RENT,2.6,N,5,26-35,0
32,53591,RENT,0.7,N,6,26-35,0
22,36734,RENT,1.7,Y,6,18-25,1
18,34473,RENT,10.4,N,8,18-25,0
20,29188,RENT,2.0,N,6,18-25,0
31,35527,MORTGAGE,1.3,N,7,26-35,0
27,54781,MORTGAGE,0.7,N,7,26-35,0
26,27830,MORTGAGE,2.6,N,4,26-35,0
21,57793,MORTGAGE,8.9,N,7,18-25,0
27,42468,MORTGAGE,7.2,N,3,26-35,0
30,255212,RENT,1.4,N,5,26-35,0
26,200409,RENT,3.2,N,3,26-35,0
34,53510,RENT,2.2,N,2,26-35,0
32,14236,MORTGAGE,0.9,N,4,26-35,0
26,75728,RENT,12.0,N,9,26-35,0
31,141974,RENT,3.3,N,6,26-35,0
27,10738,RENT,2.0,N,8,26-35,0
28,74088,RENT,0.7,Y,6,26-35,1
25,97546,MORTGAGE,21.4,N,3,18-25,0
28,63046,MORTGAGE,1.3,N,6,26-35,0
18,68557,MORTGAGE,5.1,N,8,18-25,0
22,35594,RENT,12.8,N,5,18-25,0
34,65259,RENT,1.1,N,7,26-35,0
25,48557,MORTGAGE,1.0,N,1,18-25,0
20,35869,RENT,7.7,N,7,18-25,0
36,40749,RENT,5.6,N,4,36-45,0
25,17990,MORTGAGE,2.8,N,8,18-25,0
30,23135,RENT,7.9,N,7,26-35,0
23,23669,MORTGAGE,2.8,Y,8,18-25,1
32,66092,OWN,1.4,N,10,26-35,0
27,28723,MORTGAGE,2.7,Y,5,26-35,1
18,107543,MORTGAGE,2.4,N,3,18-25,0
39,43678,RENT,1.6,N,9,36-45,0
23,56223,RENT,5.9,N,1,18-25,0
25,33277,RENT,3.1,N,5,18-25,0
19,70770,RENT,1.8,N,5,18-25,0
18,54011,RENT,7.4,Y,4,18-25,1
33,125387,MORTGAGE,3.2,N,1,26-35,0
28,105881,RENT,0.6,N,5,26-35,0
18,18530,MORTGAGE,6.3,N,8,18-25,0
24,109524,RENT,4.7,Y,2,18-25,1
29,36001,MORTGAGE,16.4,Y,7,26-35,1
30,42065,MORTGAGE,5.0,N,5,26-35,0
21,155364,RENT,2.9,N,4,18-25,0
23,49422,RENT,9.1,N,4,18-25,0
22,39916,RENT,1.7,N,4,18-25,0
24,128143,RENT,6.1,N,5,18-25,0
28,14793,RENT,0.2,N,5,26-35,0
31,67831,OWN,0.7,N,9,26-35,0
28,25123,MORTGAGE,3.4,N,5,26-35,0
28,35667,RENT,4.4,Y,3,26-35,1
25,67379,MORTGAGE,2.7,N,8,18-25,0
19,11617,RENT,4.7,N,5,18-25,0
26,200506,MORTGAGE,16.4,Y,7,26-35,1
24,74713,RENT,4.1,N,5,18-25,0
22,84612,RENT,6.0,N,5,18-25,0
27,25471,MORTGAGE,0.9,Y,2,26-35,1
18,18313,OWN,2.8,Y,5,18-25,1
24,52698,RENT,9.1,N,3,18-25,0
22,30554,RENT,7.5,N,8,18-25,0
21,35351,MORTGAGE,0.7,Y,6,18-25,1
30,139329,RENT,9.0,Y,6,26-35,1
27,40970,OWN,3.4,Y,9,26-35,1
29,71772,MORTGAGE,3.1,N,4,26-35,0
29,56634,MORTGAGE,3.8,N,6,26-35,0
21,157771,MORTGAGE,2.8,N,5,18-25,0
33,17724,MORTGAGE,0.7,N,8,26-35,0
24,31523,MORTGAGE,1.3,N,2,18-25,0
33,22038,RENT,1.0,N,5,26-35,0
24,225380,MORTGAGE,1.4,N,3,18-25,0
19,5386,MORTGAGE,5.9,N,2,18-25,0
20,71332,OWN,4.5,N,3,18-25,0
32,76377,MORTGAGE,11.5,Y,3,26-35,1
30,56889,MORTGAGE,10.9,N,4,26-35,0
22,25987,OWN,11.6,Y,5,18-25,1
28,27371,MORTGAGE,8.1,N,8,26-35,0
32,64431,RENT,1.2,Y,2,26-35,1
36,51240,OWN,0.7,N,6,36-45,0
27,24688,RENT,1.0,N,6,26-35,0
28,53722,RENT,2.9,N,6,26-35,0
26,64769,RENT,12.7,N,5,26-35,0
27,74029,MORTGAGE,5.4,N,5,26-35,0
30,77471,MORTGAGE,13.9,N,3,26-35,0
20,19533,MORTGAGE,3.0,N,5,18-25,0
30,37246,MORTGAGE,5.5,N,9,26-35,0
24,17821,OWN,7.4,N,4,18-25,0
22,70789,RENT,2.8,Y,2,18-25,1
22,18046,MORTGAGE,1.0,N,5,18-25,0
38,26558,MORTGAGE,2.8,N,3,36-45,0
34,34082,RENT,0.2,Y,1,26-35,1
21,55069,RENT,2.7,N,5,18-25,0
28,33229,MORTGAGE,2.1,N,5,26-35,0
28,20113,MORTGAGE,8.3,N,7,26-35,0
37,64974,RENT,2.8,N,6,36-45,0
24,57521,RENT,0.5,N,3,18-25,0
18,12767,MORTGAGE,1.1,N,6,18-25,0
26,41787,RENT,3.7,Y,4,26-35,1
25,60626,RENT,5.3,N,4,18-25,0
29,70464,MORTGAGE,3.4,N,4,26-35,0
32,36316,RENT,0.1,N,3,26-35,0
33,192903,MORTGAGE,5.1,N,6,26-35,0
33,51996,MORTGAGE,4.3,Y,4,26-35,1
30,98116,MORTGAGE,1.1,N,8,26-35,0
33,35817,MORTGAGE,0.7,N,5,26-35,0
18,92393,MORTGAGE,1.7,Y,5,18-25,1
25,45297,RENT,0.1,N,5,18-25,0
27,117774,MORTGAGE,0.8,N,5,26-35,0
29,36955,MORTGAGE,1.1,N,9,26-35,0
23,54522,RENT,2.4,N,3,18-25,0
22,37854,OWN,1.0,N,5,18-25,0
24,47425,OWN,15.1,N,3,18-25,0
29,53424,RENT,5.3,N,6,26-35,0
18,11782,MORTGAGE,0.0,N,6,18-25,0
26,119511,OTHER,1.3,Y,6,26-35,1
22,16230,MORTGAGE,10.5,Y,2,18-25,1
21,115553,MORTGAGE,0.1,N,2,18-25,0
